subj_idx,race,outSold,rt,response,stim,stimulus,type,sold,subj_race,com_stim
45,Asian,1,1146,1,female,face,Neutral,low,same,Neutral
45,Asian,8,1532,0,female,face,Neutral,high,same,Neutral
45,Asian,6,1141,0,female,face,Neutral,high,same,Neutral
45,Asian,4,1085,0,tree,tree,Neutral,low,same,Tree
46,Asian,1,16793,1,tree,tree,Neutral,low,same,Tree
46,Asian,1,5338,1,male,face,Neutral,low,same,Neutral
46,Asian,9,4611,1,tree,tree,Neutral,high,same,Tree
46,Asian,1,8840,1,tree,tree,Neutral,low,same,Tree
46,Asian,3,4993,1,male,face,Neutral,low,same,Neutral
46,Asian,9,2296,1,female,face,Neutral,high,same,Neutral
46,Asian,8,3206,1,male,face,Neutral,high,same,Neutral
46,Asian,1,2433,1,tree,tree,Neutral,low,same,Tree
46,Asian,2,2107,1,tree,tree,Neutral,low,same,Tree
46,Asian,10,2041,1,tree,tree,Neutral,high,same,Tree
46,Asian,3,2090,1,female,face,Neutral,low,same,Neutral
46,Asian,9,2930,1,tree,tree,Neutral,high,same,Tree
46,Asian,10,1529,1,female,face,Neutral,high,same,Neutral
46,Asian,7,1538,1,tree,tree,Neutral,high,same,Tree
46,Asian,3,978,1,tree,tree,Neutral,low,same,Tree
46,Asian,2,1073,1,tree,tree,Neutral,low,same,Tree
46,Asian,4,1073,1,tree,tree,Neutral,low,same,Tree
46,Asian,1,2432,1,female,face,Neutral,low,same,Neutral
46,Asian,8,5640,1,male,face,Neutral,high,same,Neutral
46,Asian,7,1440,1,male,face,Neutral,high,same,Neutral
46,Asian,7,848,1,male,face,Neutral,high,same,Neutral
46,Asian,9,3088,1,female,face,Neutral,high,same,Neutral
46,Asian,5,983,1,male,face,Neutral,low,same,Neutral
46,Asian,1,1408,1,female,face,Neutral,low,same,Neutral
46,Asian,3,1168,1,tree,tree,Neutral,low,same,Tree
46,Asian,9,1221,1,tree,tree,Neutral,high,same,Tree
46,Asian,5,1127,1,tree,tree,Neutral,low,same,Tree
46,Asian,8,1383,1,female,face,Neutral,high,same,Neutral
46,Asian,6,815,1,tree,tree,Neutral,high,same,Tree
46,Asian,2,2112,1,female,face,Neutral,low,same,Neutral
46,Asian,7,1088,1,tree,tree,Neutral,high,same,Tree
46,Asian,2,792,1,male,face,Neutral,low,same,Neutral
46,Asian,5,1543,1,female,face,Neutral,low,same,Neutral
46,Asian,3,927,1,tree,tree,Neutral,low,same,Tree
46,Asian,5,702,1,male,face,Neutral,low,same,Neutral
46,Asian,8,750,1,tree,tree,Neutral,high,same,Tree
46,Asian,6,814,1,tree,tree,Neutral,high,same,Tree
46,Asian,5,1527,1,tree,tree,Neutral,low,same,Tree
46,Asian,3,1053,1,tree,tree,Neutral,low,same,Tree
46,Asian,7,878,1,female,face,Neutral,high,same,Neutral
46,Asian,4,1286,1,female,face,Neutral,low,same,Neutral
46,Asian,2,676,1,female,face,Neutral,low,same,Neutral
46,Asian,9,1909,1,tree,tree,Neutral,high,same,Tree
46,Asian,7,1190,1,female,face,Neutral,high,same,Neutral
46,Asian,10,1973,1,male,face,Neutral,high,same,Neutral
46,Asian,7,709,1,tree,tree,Neutral,high,same,Tree
46,Asian,6,941,1,female,face,Neutral,high,same,Neutral
46,Asian,3,717,1,female,face,Neutral,low,same,Neutral
46,Asian,10,1230,1,tree,tree,Neutral,high,same,Tree
46,Asian,6,630,1,male,face,Neutral,high,same,Neutral
46,Asian,6,604,1,female,face,Neutral,high,same,Neutral
46,Asian,4,581,1,male,face,Neutral,low,same,Neutral
46,Asian,6,933,1,male,face,Neutral,high,same,Neutral
46,Asian,8,990,1,tree,tree,Neutral,high,same,Tree
46,Asian,8,2023,1,male,face,Neutral,high,same,Neutral
46,Asian,3,3262,1,tree,tree,Neutral,low,same,Tree
46,Asian,4,1020,1,male,face,Neutral,low,same,Neutral
46,Asian,4,900,1,tree,tree,Neutral,low,same,Tree
46,Asian,9,1772,1,tree,tree,Neutral,high,same,Tree
46,Asian,3,882,1,tree,tree,Neutral,low,same,Tree
46,Asian,5,692,1,male,face,Neutral,low,same,Neutral
46,Asian,5,613,1,tree,tree,Neutral,low,same,Tree
46,Asian,10,549,1,tree,tree,Neutral,high,same,Tree
46,Asian,7,587,1,tree,tree,Neutral,high,same,Tree
47,Asian,8,4856,0,tree,tree,Neutral,high,same,Tree
47,Asian,3,4303,0,tree,tree,Neutral,low,same,Tree
47,Asian,6,5927,0,female,face,Neutral,high,same,Neutral
47,Asian,2,3016,0,female,face,Neutral,low,same,Neutral
47,Asian,4,3062,0,male,face,Neutral,low,same,Neutral
47,Asian,10,4266,0,tree,tree,Neutral,high,same,Tree
47,Asian,8,1873,0,male,face,Neutral,high,same,Neutral
47,Asian,6,3180,0,tree,tree,Neutral,high,same,Tree
47,Asian,4,4430,1,female,face,Neutral,low,same,Neutral
47,Asian,9,1725,0,male,face,Neutral,high,same,Neutral
47,Asian,9,2245,0,tree,tree,Neutral,high,same,Tree
47,Asian,2,2605,1,male,face,Neutral,low,same,Neutral
47,Asian,5,1937,0,female,face,Neutral,low,same,Neutral
47,Asian,8,3356,0,tree,tree,Neutral,high,same,Tree
47,Asian,4,2402,0,tree,tree,Neutral,low,same,Tree
47,Asian,6,1475,0,male,face,Neutral,high,same,Neutral
47,Asian,5,2843,0,tree,tree,Neutral,low,same,Tree
47,Asian,4,3328,0,female,face,Neutral,low,same,Neutral
47,Asian,6,2479,0,female,face,Neutral,high,same,Neutral
47,Asian,2,1885,1,male,face,Neutral,low,same,Neutral
47,Asian,6,1396,0,male,face,Neutral,high,same,Neutral
47,Asian,5,1237,0,female,face,Neutral,low,same,Neutral
47,Asian,7,1400,0,female,face,Neutral,high,same,Neutral
47,Asian,9,2462,0,female,face,Neutral,high,same,Neutral
47,Asian,7,1991,0,tree,tree,Neutral,high,same,Tree
47,Asian,3,1540,1,female,face,Neutral,low,same,Neutral
47,Asian,1,2227,1,tree,tree,Neutral,low,same,Tree
47,Asian,6,2238,1,tree,tree,Neutral,high,same,Tree
47,Asian,4,2658,1,tree,tree,Neutral,low,same,Tree
47,Asian,9,4606,0,tree,tree,Neutral,high,same,Tree
47,Asian,2,1337,1,male,face,Neutral,low,same,Neutral
47,Asian,7,1440,0,male,face,Neutral,high,same,Neutral
47,Asian,3,1745,0,male,face,Neutral,low,same,Neutral
47,Asian,2,1289,1,male,face,Neutral,low,same,Neutral
47,Asian,9,2340,0,tree,tree,Neutral,high,same,Tree
47,Asian,4,2547,1,tree,tree,Neutral,low,same,Tree
47,Asian,8,3819,0,female,face,Neutral,high,same,Neutral
47,Asian,9,2201,0,tree,tree,Neutral,high,same,Tree
47,Asian,10,1882,0,tree,tree,Neutral,high,same,Tree
47,Asian,5,2014,0,female,face,Neutral,low,same,Neutral
47,Asian,8,1160,0,tree,tree,Neutral,high,same,Tree
47,Asian,6,1143,0,male,face,Neutral,high,same,Neutral
47,Asian,7,1900,0,tree,tree,Neutral,high,same,Tree
47,Asian,3,1364,1,tree,tree,Neutral,low,same,Tree
47,Asian,2,1109,1,male,face,Neutral,low,same,Neutral
47,Asian,3,897,1,female,face,Neutral,low,same,Neutral
47,Asian,10,1379,0,female,face,Neutral,high,same,Neutral
47,Asian,4,1546,1,tree,tree,Neutral,low,same,Tree
47,Asian,5,2086,1,tree,tree,Neutral,low,same,Tree
47,Asian,5,2816,1,tree,tree,Neutral,low,same,Tree
47,Asian,4,3232,1,tree,tree,Neutral,low,same,Tree
47,Asian,4,1276,1,tree,tree,Neutral,low,same,Tree
47,Asian,10,1363,0,tree,tree,Neutral,high,same,Tree
47,Asian,9,1011,0,male,face,Neutral,high,same,Neutral
47,Asian,4,1633,1,tree,tree,Neutral,low,same,Tree
47,Asian,8,1259,0,female,face,Neutral,high,same,Neutral
47,Asian,10,911,0,male,face,Neutral,high,same,Neutral
47,Asian,1,1761,1,tree,tree,Neutral,low,same,Tree
47,Asian,3,1250,1,male,face,Neutral,low,same,Neutral
47,Asian,8,1257,0,tree,tree,Neutral,high,same,Tree
47,Asian,8,1474,0,tree,tree,Neutral,high,same,Tree
47,Asian,10,1041,0,female,face,Neutral,high,same,Neutral
47,Asian,2,1122,1,tree,tree,Neutral,low,same,Tree
47,Asian,2,1209,1,tree,tree,Neutral,low,same,Tree
48,Asian,7,8231,1,tree,tree,Neutral,high,same,Tree
48,Asian,8,6115,1,male,face,Neutral,high,same,Neutral
48,Asian,2,85882,1,male,face,Neutral,low,same,Neutral
48,Asian,3,2525,1,tree,tree,Neutral,low,same,Tree
48,Asian,8,2551,1,tree,tree,Neutral,high,same,Tree
48,Asian,5,4866,1,male,face,Neutral,low,same,Neutral
48,Asian,4,2246,1,tree,tree,Neutral,low,same,Tree
48,Asian,9,2953,1,male,face,Neutral,high,same,Neutral
48,Asian,2,3269,1,female,face,Neutral,low,same,Neutral
48,Asian,1,5302,1,female,face,Neutral,low,same,Neutral
48,Asian,10,1623,1,female,face,Neutral,high,same,Neutral
48,Asian,7,2203,1,tree,tree,Neutral,high,same,Tree
48,Asian,10,2729,1,male,face,Neutral,high,same,Neutral
48,Asian,5,5066,1,female,face,Neutral,low,same,Neutral
48,Asian,6,4380,1,male,face,Neutral,high,same,Neutral
48,Asian,5,1766,1,tree,tree,Neutral,low,same,Tree
48,Asian,10,3045,1,female,face,Neutral,high,same,Neutral
48,Asian,6,1525,1,tree,tree,Neutral,high,same,Tree
48,Asian,4,3680,1,tree,tree,Neutral,low,same,Tree
48,Asian,6,4271,1,female,face,Neutral,high,same,Neutral
48,Asian,5,4594,1,male,face,Neutral,low,same,Neutral
48,Asian,6,4403,1,tree,tree,Neutral,high,same,Tree
48,Asian,4,2055,1,tree,tree,Neutral,low,same,Tree
48,Asian,8,2539,1,tree,tree,Neutral,high,same,Tree
48,Asian,6,6119,1,male,face,Neutral,high,same,Neutral
48,Asian,4,864,1,male,face,Neutral,low,same,Neutral
48,Asian,2,878,1,tree,tree,Neutral,low,same,Tree
48,Asian,4,717,1,tree,tree,Neutral,low,same,Tree
48,Asian,8,623,1,female,face,Neutral,high,same,Neutral
48,Asian,4,10359,1,female,face,Neutral,low,same,Neutral
48,Asian,2,953,1,male,face,Neutral,low,same,Neutral
48,Asian,6,2950,1,female,face,Neutral,high,same,Neutral
48,Asian,1,1219,1,tree,tree,Neutral,low,same,Tree
48,Asian,6,1724,1,female,face,Neutral,high,same,Neutral
48,Asian,9,2468,1,tree,tree,Neutral,high,same,Tree
48,Asian,8,1494,1,tree,tree,Neutral,high,same,Tree
48,Asian,1,1414,1,tree,tree,Neutral,low,same,Tree
48,Asian,8,2503,1,female,face,Neutral,high,same,Neutral
48,Asian,7,2318,1,female,face,Neutral,high,same,Neutral
48,Asian,9,1713,1,tree,tree,Neutral,high,same,Tree
48,Asian,9,961,1,tree,tree,Neutral,high,same,Tree
48,Asian,3,3196,1,tree,tree,Neutral,low,same,Tree
48,Asian,3,2127,1,male,face,Neutral,low,same,Neutral
48,Asian,9,3395,1,tree,tree,Neutral,high,same,Tree
48,Asian,3,2450,1,female,face,Neutral,low,same,Neutral
48,Asian,5,2404,1,tree,tree,Neutral,low,same,Tree
48,Asian,7,1008,1,tree,tree,Neutral,high,same,Tree
48,Asian,3,2090,1,tree,tree,Neutral,low,same,Tree
48,Asian,6,1832,1,tree,tree,Neutral,high,same,Tree
48,Asian,10,959,1,tree,tree,Neutral,high,same,Tree
48,Asian,4,1165,1,female,face,Neutral,low,same,Neutral
48,Asian,8,1244,1,tree,tree,Neutral,high,same,Tree
48,Asian,2,1811,1,male,face,Neutral,low,same,Neutral
48,Asian,5,1346,1,female,face,Neutral,low,same,Neutral
48,Asian,5,908,1,tree,tree,Neutral,low,same,Tree
48,Asian,6,1327,1,male,face,Neutral,high,same,Neutral
48,Asian,9,2320,1,male,face,Neutral,high,same,Neutral
48,Asian,2,2986,1,tree,tree,Neutral,low,same,Tree
48,Asian,3,3363,1,tree,tree,Neutral,low,same,Tree
48,Asian,1,3693,1,female,face,Neutral,low,same,Neutral
48,Asian,10,2746,1,tree,tree,Neutral,high,same,Tree
48,Asian,8,968,1,male,face,Neutral,high,same,Neutral
48,Asian,1,4136,1,tree,tree,Neutral,low,same,Tree
48,Asian,3,1648,1,male,face,Neutral,low,same,Neutral
49,Asian,6,13353,0,male,face,Neutral,high,same,Neutral
49,Asian,6,2664,0,tree,tree,Neutral,high,same,Tree
49,Asian,1,5654,1,female,face,Neutral,low,same,Neutral
49,Asian,9,6204,0,tree,tree,Neutral,high,same,Tree
49,Asian,10,3437,0,female,face,Neutral,high,same,Neutral
49,Asian,5,2661,0,female,face,Neutral,low,same,Neutral
49,Asian,4,2821,0,tree,tree,Neutral,low,same,Tree
49,Asian,8,3361,0,male,face,Neutral,high,same,Neutral
49,Asian,10,2200,0,tree,tree,Neutral,high,same,Tree
49,Asian,1,2618,1,male,face,Neutral,low,same,Neutral
49,Asian,10,1371,0,female,face,Neutral,high,same,Neutral
49,Asian,2,2459,1,female,face,Neutral,low,same,Neutral
49,Asian,7,2642,0,female,face,Neutral,high,same,Neutral
49,Asian,4,2849,0,female,face,Neutral,low,same,Neutral
49,Asian,9,2249,0,tree,tree,Neutral,high,same,Tree
49,Asian,5,2237,0,tree,tree,Neutral,low,same,Tree
49,Asian,7,95328,0,female,face,Neutral,high,same,Neutral
49,Asian,7,1358,0,male,face,Neutral,high,same,Neutral
49,Asian,4,1171,0,female,face,Neutral,low,same,Neutral
49,Asian,8,2057,0,tree,tree,Neutral,high,same,Tree
49,Asian,2,1287,1,male,face,Neutral,low,same,Neutral
49,Asian,3,2008,1,male,face,Neutral,low,same,Neutral
49,Asian,9,1341,0,female,face,Neutral,high,same,Neutral
49,Asian,2,1725,1,female,face,Neutral,low,same,Neutral
49,Asian,10,58636,0,tree,tree,Neutral,high,same,Tree
49,Asian,4,1443,0,male,face,Neutral,low,same,Neutral
49,Asian,4,1256,0,male,face,Neutral,low,same,Neutral
49,Asian,1,1673,1,tree,tree,Neutral,low,same,Tree
49,Asian,7,1463,0,tree,tree,Neutral,high,same,Tree
49,Asian,5,3440,0,tree,tree,Neutral,low,same,Tree
49,Asian,4,2751,1,male,face,Neutral,low,same,Neutral
49,Asian,9,1627,0,tree,tree,Neutral,high,same,Tree
49,Asian,7,1407,0,male,face,Neutral,high,same,Neutral
49,Asian,8,1394,0,female,face,Neutral,high,same,Neutral
49,Asian,10,1333,0,female,face,Neutral,high,same,Neutral
49,Asian,7,1203,0,male,face,Neutral,high,same,Neutral
49,Asian,10,1482,0,tree,tree,Neutral,high,same,Tree
49,Asian,6,1584,0,male,face,Neutral,high,same,Neutral
49,Asian,9,1495,0,tree,tree,Neutral,high,same,Tree
49,Asian,5,70607,0,tree,tree,Neutral,low,same,Tree
49,Asian,7,1438,0,male,face,Neutral,high,same,Neutral
49,Asian,8,1379,0,female,face,Neutral,high,same,Neutral
49,Asian,5,919,0,tree,tree,Neutral,low,same,Tree
49,Asian,2,1474,0,tree,tree,Neutral,low,same,Tree
49,Asian,9,1125,0,tree,tree,Neutral,high,same,Tree
49,Asian,9,1615,0,tree,tree,Neutral,high,same,Tree
49,Asian,5,92986,0,male,face,Neutral,low,same,Neutral
49,Asian,4,858,0,tree,tree,Neutral,low,same,Tree
49,Asian,6,1338,0,tree,tree,Neutral,high,same,Tree
49,Asian,1,1873,0,tree,tree,Neutral,low,same,Tree
49,Asian,9,1766,0,tree,tree,Neutral,high,same,Tree
49,Asian,9,222190,0,tree,tree,Neutral,high,same,Tree
49,Asian,8,93686,0,male,face,Neutral,high,same,Neutral
49,Asian,2,1087,0,tree,tree,Neutral,low,same,Tree
49,Asian,3,1136,0,tree,tree,Neutral,low,same,Tree
49,Asian,5,969,0,female,face,Neutral,low,same,Neutral
49,Asian,5,1437,0,male,face,Neutral,low,same,Neutral
49,Asian,4,1369,0,tree,tree,Neutral,low,same,Tree
49,Asian,9,1119,0,tree,tree,Neutral,high,same,Tree
49,Asian,2,237172,0,tree,tree,Neutral,low,same,Tree
49,Asian,3,1156,0,tree,tree,Neutral,low,same,Tree
49,Asian,2,1595,1,female,face,Neutral,low,same,Neutral
49,Asian,5,981,0,tree,tree,Neutral,low,same,Tree
49,Asian,4,371915,0,tree,tree,Neutral,low,same,Tree
50,Asian,4,10919,0,female,face,Neutral,low,same,Neutral
50,Asian,3,4644,0,tree,tree,Neutral,low,same,Tree
50,Asian,1,8080,0,male,face,Neutral,low,same,Neutral
50,Asian,1,5639,0,tree,tree,Neutral,low,same,Tree
50,Asian,6,4136,0,tree,tree,Neutral,high,same,Tree
50,Asian,5,3277,0,female,face,Neutral,low,same,Neutral
50,Asian,8,2778,0,tree,tree,Neutral,high,same,Tree
50,Asian,10,2067,0,female,face,Neutral,high,same,Neutral
50,Asian,2,2570,0,female,face,Neutral,low,same,Neutral
50,Asian,1,3076,0,female,face,Neutral,low,same,Neutral
50,Asian,10,2087,0,tree,tree,Neutral,high,same,Tree
50,Asian,3,1701,0,tree,tree,Neutral,low,same,Tree
50,Asian,2,1714,0,male,face,Neutral,low,same,Neutral
50,Asian,4,1523,0,male,face,Neutral,low,same,Neutral
50,Asian,6,4310,0,male,face,Neutral,high,same,Neutral
50,Asian,9,1491,0,female,face,Neutral,high,same,Neutral
50,Asian,4,1410,0,tree,tree,Neutral,low,same,Tree
50,Asian,10,1618,0,female,face,Neutral,high,same,Neutral
50,Asian,8,1316,0,tree,tree,Neutral,high,same,Tree
50,Asian,8,1352,0,tree,tree,Neutral,high,same,Tree
50,Asian,1,2698,0,tree,tree,Neutral,low,same,Tree
50,Asian,1,2462,0,tree,tree,Neutral,low,same,Tree
50,Asian,3,1342,0,tree,tree,Neutral,low,same,Tree
50,Asian,1,1342,0,tree,tree,Neutral,low,same,Tree
50,Asian,4,2044,0,tree,tree,Neutral,low,same,Tree
50,Asian,9,1317,0,tree,tree,Neutral,high,same,Tree
50,Asian,7,1299,0,tree,tree,Neutral,high,same,Tree
50,Asian,1,1681,0,male,face,Neutral,low,same,Neutral
50,Asian,9,1422,0,tree,tree,Neutral,high,same,Tree
50,Asian,7,1388,0,tree,tree,Neutral,high,same,Tree
50,Asian,1,1378,0,male,face,Neutral,low,same,Neutral
50,Asian,10,1207,0,male,face,Neutral,high,same,Neutral
50,Asian,2,1488,0,tree,tree,Neutral,low,same,Tree
50,Asian,9,1209,0,female,face,Neutral,high,same,Neutral
50,Asian,4,1347,0,tree,tree,Neutral,low,same,Tree
50,Asian,7,1301,0,female,face,Neutral,high,same,Neutral
50,Asian,5,1191,0,tree,tree,Neutral,low,same,Tree
50,Asian,9,1427,0,tree,tree,Neutral,high,same,Tree
50,Asian,6,13535,0,male,face,Neutral,high,same,Neutral
50,Asian,7,1196,0,female,face,Neutral,high,same,Neutral
50,Asian,1,1432,0,female,face,Neutral,low,same,Neutral
50,Asian,4,1341,0,female,face,Neutral,low,same,Neutral
50,Asian,9,1220,0,female,face,Neutral,high,same,Neutral
50,Asian,2,1144,0,female,face,Neutral,low,same,Neutral
50,Asian,7,1107,0,male,face,Neutral,high,same,Neutral
50,Asian,1,1070,0,male,face,Neutral,low,same,Neutral
50,Asian,3,1116,0,male,face,Neutral,low,same,Neutral
50,Asian,3,1249,0,tree,tree,Neutral,low,same,Tree
50,Asian,6,1099,0,tree,tree,Neutral,high,same,Tree
50,Asian,6,1146,0,tree,tree,Neutral,high,same,Tree
50,Asian,3,1146,0,tree,tree,Neutral,low,same,Tree
50,Asian,7,1110,0,tree,tree,Neutral,high,same,Tree
50,Asian,3,3023,0,male,face,Neutral,low,same,Neutral
50,Asian,7,1109,0,male,face,Neutral,high,same,Neutral
50,Asian,8,1014,0,tree,tree,Neutral,high,same,Tree
50,Asian,6,1052,0,male,face,Neutral,high,same,Neutral
50,Asian,7,1080,0,tree,tree,Neutral,high,same,Tree
50,Asian,6,1138,0,tree,tree,Neutral,high,same,Tree
50,Asian,9,1215,0,male,face,Neutral,high,same,Neutral
50,Asian,4,1248,0,tree,tree,Neutral,low,same,Tree
50,Asian,8,1139,0,male,face,Neutral,high,same,Neutral
50,Asian,9,1065,0,female,face,Neutral,high,same,Neutral
50,Asian,3,2187,0,female,face,Neutral,low,same,Neutral
50,Asian,5,1101,0,tree,tree,Neutral,low,same,Tree
51,Asian,7,1919,0,tree,tree,Neutral,high,same,Tree
51,Asian,3,1484,1,female,face,Neutral,low,same,Neutral
51,Asian,1,1851,1,female,face,Neutral,low,same,Neutral
51,Asian,6,2004,0,male,face,Neutral,high,same,Neutral
51,Asian,3,1644,1,tree,tree,Neutral,low,same,Tree
51,Asian,5,3158,0,male,face,Neutral,low,same,Neutral
51,Asian,10,2430,0,female,face,Neutral,high,same,Neutral
51,Asian,4,20820,1,tree,tree,Neutral,low,same,Tree
51,Asian,10,1831,0,female,face,Neutral,high,same,Neutral
51,Asian,8,1354,0,tree,tree,Neutral,high,same,Tree
51,Asian,2,1878,1,female,face,Neutral,low,same,Neutral
51,Asian,8,2309,0,male,face,Neutral,high,same,Neutral
51,Asian,9,1561,0,female,face,Neutral,high,same,Neutral
51,Asian,10,1345,0,tree,tree,Neutral,high,same,Tree
51,Asian,1,1799,1,female,face,Neutral,low,same,Neutral
51,Asian,9,6834,0,tree,tree,Neutral,high,same,Tree
51,Asian,4,1204,1,male,face,Neutral,low,same,Neutral
51,Asian,8,1082,0,male,face,Neutral,high,same,Neutral
51,Asian,9,1292,0,female,face,Neutral,high,same,Neutral
51,Asian,8,5250,0,tree,tree,Neutral,high,same,Tree
51,Asian,1,1626,1,tree,tree,Neutral,low,same,Tree
51,Asian,2,1050,1,tree,tree,Neutral,low,same,Tree
51,Asian,3,4170,0,tree,tree,Neutral,low,same,Tree
51,Asian,5,2201,1,female,face,Neutral,low,same,Neutral
51,Asian,1,1545,1,tree,tree,Neutral,low,same,Tree
51,Asian,9,1743,0,tree,tree,Neutral,high,same,Tree
51,Asian,5,6408,0,male,face,Neutral,low,same,Neutral
51,Asian,3,1320,1,male,face,Neutral,low,same,Neutral
51,Asian,5,1713,1,male,face,Neutral,low,same,Neutral
51,Asian,1,1697,1,female,face,Neutral,low,same,Neutral
51,Asian,4,3642,1,male,face,Neutral,low,same,Neutral
51,Asian,9,1674,0,tree,tree,Neutral,high,same,Tree
51,Asian,10,1740,0,tree,tree,Neutral,high,same,Tree
51,Asian,10,2242,0,female,face,Neutral,high,same,Neutral
51,Asian,8,1885,0,female,face,Neutral,high,same,Neutral
51,Asian,9,1345,0,tree,tree,Neutral,high,same,Tree
51,Asian,1,1275,1,tree,tree,Neutral,low,same,Tree
51,Asian,4,1529,1,female,face,Neutral,low,same,Neutral
51,Asian,5,1674,0,tree,tree,Neutral,low,same,Tree
51,Asian,9,1552,0,male,face,Neutral,high,same,Neutral
51,Asian,7,1272,0,male,face,Neutral,high,same,Neutral
51,Asian,1,1817,1,tree,tree,Neutral,low,same,Tree
51,Asian,4,1432,1,tree,tree,Neutral,low,same,Tree
51,Asian,9,1192,0,tree,tree,Neutral,high,same,Tree
51,Asian,1,1287,1,tree,tree,Neutral,low,same,Tree
51,Asian,8,1369,0,tree,tree,Neutral,high,same,Tree
51,Asian,3,1583,1,tree,tree,Neutral,low,same,Tree
51,Asian,1,1639,1,tree,tree,Neutral,low,same,Tree
51,Asian,1,1586,1,female,face,Neutral,low,same,Neutral
51,Asian,1,1145,1,male,face,Neutral,low,same,Neutral
51,Asian,10,1190,0,male,face,Neutral,high,same,Neutral
51,Asian,3,2887,0,tree,tree,Neutral,low,same,Tree
51,Asian,6,1183,0,tree,tree,Neutral,high,same,Tree
51,Asian,2,1398,1,tree,tree,Neutral,low,same,Tree
51,Asian,6,981,0,tree,tree,Neutral,high,same,Tree
51,Asian,6,1110,0,female,face,Neutral,high,same,Neutral
51,Asian,7,1184,0,male,face,Neutral,high,same,Neutral
51,Asian,3,2273,1,tree,tree,Neutral,low,same,Tree
51,Asian,10,968,0,tree,tree,Neutral,high,same,Tree
51,Asian,2,1479,1,male,face,Neutral,low,same,Neutral
51,Asian,9,1023,0,male,face,Neutral,high,same,Neutral
51,Asian,9,1618,0,tree,tree,Neutral,high,same,Tree
51,Asian,9,1405,0,tree,tree,Neutral,high,same,Tree
51,Asian,6,1694,0,female,face,Neutral,high,same,Neutral
52,Asian,5,1746,0,tree,tree,Neutral,low,same,Tree
52,Asian,10,2361,1,male,face,Neutral,high,same,Neutral
52,Asian,4,719,0,tree,tree,Neutral,low,same,Tree
52,Asian,3,864,1,female,face,Neutral,low,same,Neutral
52,Asian,6,832,0,tree,tree,Neutral,high,same,Tree
52,Asian,8,731,0,tree,tree,Neutral,high,same,Tree
52,Asian,3,745,1,male,face,Neutral,low,same,Neutral
52,Asian,7,678,1,male,face,Neutral,high,same,Neutral
52,Asian,9,888,1,male,face,Neutral,high,same,Neutral
52,Asian,8,524,1,female,face,Neutral,high,same,Neutral
52,Asian,6,588,1,male,face,Neutral,high,same,Neutral
52,Asian,4,1084,0,tree,tree,Neutral,low,same,Tree
52,Asian,7,675,0,tree,tree,Neutral,high,same,Tree
52,Asian,1,968,1,male,face,Neutral,low,same,Neutral
52,Asian,2,592,0,tree,tree,Neutral,low,same,Tree
52,Asian,8,807,0,tree,tree,Neutral,high,same,Tree
52,Asian,6,750,1,female,face,Neutral,high,same,Neutral
52,Asian,2,580,1,male,face,Neutral,low,same,Neutral
52,Asian,10,900,0,tree,tree,Neutral,high,same,Tree
52,Asian,3,825,0,tree,tree,Neutral,low,same,Tree
52,Asian,4,950,0,tree,tree,Neutral,low,same,Tree
52,Asian,9,1334,1,female,face,Neutral,high,same,Neutral
52,Asian,4,601,1,male,face,Neutral,low,same,Neutral
52,Asian,4,428,1,female,face,Neutral,low,same,Neutral
52,Asian,1,410,1,male,face,Neutral,low,same,Neutral
