subj_idx,outSold,stim,stimulus,type,response,rt,gender,race
80,0,female,face,pain,0,2443,male,Asian
80,0,female,face,pain,0,2141,male,Asian
80,0,female,face,pain,0,2340,male,Asian
80,0,male,face,pain,0,2141,male,Asian
80,0,male,face,pain,0,1941,male,Asian
80,0,male,face,pain,0,1841,male,Asian
80,0,male,face,pain,0,1942,male,Asian
80,1,female,face,neutral,1,1942,male,Asian
80,1,female,face,neutral,1,2042,male,Asian
80,1,female,face,neutral,1,2141,male,Asian
80,1,male,face,neutral,1,1842,male,Asian
80,1,male,face,neutral,1,2143,male,Asian
80,1,male,face,neutral,1,1942,male,Asian
80,1,male,face,neutral,1,2242,male,Asian
80,1,female,face,pain,1,2143,male,Asian
80,1,female,face,pain,1,2042,male,Asian
80,1,female,face,pain,1,2342,male,Asian
80,1,female,face,pain,1,2443,male,Asian
80,1,male,face,pain,1,2141,male,Asian
80,1,male,face,pain,1,2342,male,Asian
80,1,male,face,pain,1,2242,male,Asian
80,1,male,face,pain,1,1841,male,Asian
80,0,tree,tree,tree,1,2342,male,Asian
80,0,tree,tree,tree,1,1943,male,Asian
80,0,tree,tree,tree,1,2441,male,Asian
80,0,tree,tree,tree,1,2243,male,Asian
80,0,tree,tree,tree,1,2042,male,Asian
80,0,tree,tree,tree,1,1841,male,Asian
80,0,tree,tree,tree,1,1842,male,Asian
80,1,tree,tree,tree,1,2242,male,Asian
80,1,tree,tree,tree,1,2341,male,Asian
80,1,tree,tree,tree,1,1841,male,Asian
80,1,tree,tree,tree,1,2441,male,Asian
80,1,tree,tree,tree,1,2341,male,Asian
80,1,tree,tree,tree,1,2241,male,Asian
80,1,tree,tree,tree,1,2140,male,Asian
80,1,tree,tree,tree,1,2441,male,Asian
80,0,female,face,neutral,1,1841,male,Asian
80,0,female,face,neutral,1,2457,male,Asian
80,0,female,face,neutral,0,1941,male,Asian
80,0,male,face,neutral,1,2242,male,Asian
80,0,male,face,neutral,0,2242,male,Asian
80,0,male,face,neutral,0,2174,male,Asian
80,0,male,face,neutral,0,1858,male,Asian
80,0,female,face,pain,1,2441,male,Asian
80,0,female,face,pain,0,2057,male,Asian
80,0,female,face,pain,0,2056,male,Asian
80,0,male,face,pain,0,2258,male,Asian
80,0,male,face,pain,0,1957,male,Asian
80,0,male,face,pain,0,1958,male,Asian
80,0,male,face,pain,0,2357,male,Asian
80,1,female,face,neutral,1,1941,male,Asian
80,1,female,face,neutral,1,2357,male,Asian
80,1,female,face,neutral,1,2058,male,Asian
80,1,female,face,neutral,1,1855,male,Asian
80,1,male,face,neutral,1,1841,male,Asian
80,1,male,face,neutral,1,2159,male,Asian
80,1,male,face,neutral,1,2057,male,Asian
80,1,female,face,pain,1,2040,male,Asian
80,1,female,face,pain,1,1942,male,Asian
80,1,female,face,pain,1,2258,male,Asian
80,1,female,face,pain,1,1958,male,Asian
80,1,male,face,pain,1,2241,male,Asian
80,1,male,face,pain,1,2358,male,Asian
80,1,male,face,pain,1,1959,male,Asian
80,1,male,face,pain,1,1958,male,Asian
80,0,tree,tree,tree,1,2241,male,Asian
80,0,tree,tree,tree,1,1941,male,Asian
80,0,tree,tree,tree,1,2058,male,Asian
80,0,tree,tree,tree,1,2158,male,Asian
80,0,tree,tree,tree,1,2257,male,Asian
80,0,tree,tree,tree,1,1958,male,Asian
80,0,tree,tree,tree,1,2358,male,Asian
80,0,tree,tree,tree,0,2042,male,Asian
80,1,tree,tree,tree,1,2441,male,Asian
80,1,tree,tree,tree,1,2338,male,Asian
80,1,tree,tree,tree,1,1841,male,Asian
80,1,tree,tree,tree,1,2040,male,Asian
80,1,tree,tree,tree,1,2457,male,Asian
80,1,tree,tree,tree,1,2458,male,Asian
80,1,tree,tree,tree,1,2157,male,Asian
80,1,tree,tree,tree,1,2057,male,Asian
80,0,female,face,neutral,1,2158,male,Asian
80,0,female,face,neutral,1,1855,male,Asian
80,0,female,face,neutral,0,2357,male,Asian
80,0,female,face,neutral,0,1858,male,Asian
80,0,male,face,neutral,1,1859,male,Asian
80,0,male,face,neutral,0,2041,male,Asian
80,0,male,face,neutral,0,2057,male,Asian
80,0,male,face,neutral,0,2057,male,Asian
80,0,female,face,pain,1,2255,male,Asian
80,0,female,face,pain,0,1958,male,Asian
80,0,female,face,pain,0,2059,male,Asian
80,0,female,face,pain,0,1959,male,Asian
80,0,male,face,pain,0,2457,male,Asian
80,0,male,face,pain,0,2457,male,Asian
80,0,male,face,pain,0,2055,male,Asian
80,0,male,face,pain,0,1958,male,Asian
80,1,female,face,neutral,1,2054,male,Asian
80,1,female,face,neutral,1,1858,male,Asian
80,1,female,face,neutral,1,1959,male,Asian
80,1,female,face,neutral,1,1958,male,Asian
80,1,male,face,neutral,1,2343,male,Asian
80,1,male,face,neutral,1,2342,male,Asian
80,1,male,face,neutral,1,1856,male,Asian
80,1,male,face,neutral,1,2457,male,Asian
80,1,female,face,pain,1,2158,male,Asian
80,1,female,face,pain,1,2243,male,Asian
80,1,female,face,pain,1,2058,male,Asian
80,1,female,face,pain,1,2075,male,Asian
80,1,male,face,pain,1,1858,male,Asian
80,1,male,face,pain,1,1858,male,Asian
80,1,male,face,pain,1,2056,male,Asian
80,1,male,face,pain,1,2060,male,Asian
80,0,tree,tree,tree,1,1857,male,Asian
80,0,tree,tree,tree,1,1958,male,Asian
80,0,tree,tree,tree,1,2458,male,Asian
80,0,tree,tree,tree,1,2159,male,Asian
80,0,tree,tree,tree,1,2153,male,Asian
80,0,tree,tree,tree,1,2258,male,Asian
80,0,tree,tree,tree,1,2157,male,Asian
80,1,tree,tree,tree,1,2258,male,Asian
80,1,tree,tree,tree,1,2042,male,Asian
80,1,tree,tree,tree,1,1941,male,Asian
80,1,tree,tree,tree,1,1842,male,Asian
80,1,tree,tree,tree,1,2342,male,Asian
80,1,tree,tree,tree,1,2457,male,Asian
80,1,tree,tree,tree,1,2459,male,Asian
80,1,tree,tree,tree,1,2358,male,Asian
81,0,female,face,neutral,0,2043,male,Caucasian
81,0,female,face,neutral,0,1842,male,Caucasian
81,0,female,face,neutral,0,2342,male,Caucasian
81,0,female,face,neutral,0,2142,male,Caucasian
81,0,male,face,neutral,0,2141,male,Caucasian
81,0,male,face,neutral,0,2041,male,Caucasian
81,0,male,face,neutral,0,2342,male,Caucasian
81,0,male,face,neutral,0,2041,male,Caucasian
81,0,female,face,pain,0,1842,male,Caucasian
81,0,female,face,pain,0,2141,male,Caucasian
81,0,female,face,pain,0,1941,male,Caucasian
81,0,male,face,pain,0,2243,male,Caucasian
81,0,male,face,pain,0,1841,male,Caucasian
81,0,male,face,pain,0,1842,male,Caucasian
81,0,male,face,pain,0,2040,male,Caucasian
81,1,female,face,neutral,0,2449,male,Caucasian
81,1,female,face,neutral,0,2241,male,Caucasian
81,1,female,face,neutral,0,2042,male,Caucasian
81,1,female,face,neutral,0,2242,male,Caucasian
81,1,male,face,neutral,0,2442,male,Caucasian
81,1,male,face,neutral,0,2043,male,Caucasian
81,1,male,face,neutral,0,2043,male,Caucasian
81,1,male,face,neutral,0,1842,male,Caucasian
81,1,female,face,pain,0,1842,male,Caucasian
81,1,female,face,pain,0,2142,male,Caucasian
81,1,female,face,pain,0,1939,male,Caucasian
81,1,female,face,pain,0,2142,male,Caucasian
81,1,male,face,pain,0,2041,male,Caucasian
81,1,male,face,pain,0,1842,male,Caucasian
81,1,male,face,pain,0,2042,male,Caucasian
81,1,male,face,pain,0,2442,male,Caucasian
81,0,tree,tree,tree,1,1942,male,Caucasian
81,0,tree,tree,tree,1,1943,male,Caucasian
81,0,tree,tree,tree,1,2442,male,Caucasian
81,0,tree,tree,tree,1,2241,male,Caucasian
81,0,tree,tree,tree,1,2241,male,Caucasian
81,0,tree,tree,tree,1,2143,male,Caucasian
81,0,tree,tree,tree,0,2241,male,Caucasian
81,0,tree,tree,tree,0,2443,male,Caucasian
81,1,tree,tree,tree,1,2042,male,Caucasian
81,1,tree,tree,tree,1,2342,male,Caucasian
81,1,tree,tree,tree,1,1942,male,Caucasian
81,1,tree,tree,tree,1,2441,male,Caucasian
81,1,tree,tree,tree,1,1943,male,Caucasian
81,1,tree,tree,tree,1,2241,male,Caucasian
81,1,tree,tree,tree,1,2042,male,Caucasian
81,1,tree,tree,tree,1,2240,male,Caucasian
81,0,female,face,neutral,0,2242,male,Caucasian
81,0,female,face,neutral,0,2241,male,Caucasian
81,0,female,face,neutral,0,2342,male,Caucasian
81,0,female,face,neutral,0,2442,male,Caucasian
81,0,male,face,neutral,0,2442,male,Caucasian
81,0,male,face,neutral,0,2041,male,Caucasian
81,0,male,face,neutral,0,2141,male,Caucasian
81,0,male,face,neutral,0,2242,male,Caucasian
81,0,female,face,pain,0,1842,male,Caucasian
81,0,female,face,pain,0,2141,male,Caucasian
81,0,female,face,pain,0,2242,male,Caucasian
81,0,male,face,pain,0,2143,male,Caucasian
81,0,male,face,pain,0,1945,male,Caucasian
81,0,male,face,pain,0,1842,male,Caucasian
81,0,male,face,pain,0,2443,male,Caucasian
81,1,female,face,neutral,0,2442,male,Caucasian
81,1,female,face,neutral,0,2341,male,Caucasian
81,1,female,face,neutral,0,2343,male,Caucasian
81,1,female,face,neutral,0,1941,male,Caucasian
81,1,male,face,neutral,0,2042,male,Caucasian
81,1,male,face,neutral,0,2241,male,Caucasian
81,1,male,face,neutral,0,2041,male,Caucasian
81,1,male,face,neutral,0,1840,male,Caucasian
81,1,female,face,pain,1,2442,male,Caucasian
81,1,female,face,pain,0,1841,male,Caucasian
81,1,female,face,pain,0,2342,male,Caucasian
81,1,female,face,pain,0,2241,male,Caucasian
81,1,male,face,pain,0,2141,male,Caucasian
81,1,male,face,pain,0,1841,male,Caucasian
81,1,male,face,pain,0,1942,male,Caucasian
81,1,male,face,pain,0,2441,male,Caucasian
81,0,tree,tree,tree,1,2442,male,Caucasian
81,0,tree,tree,tree,1,1941,male,Caucasian
81,0,tree,tree,tree,1,2242,male,Caucasian
81,0,tree,tree,tree,1,2142,male,Caucasian
81,0,tree,tree,tree,0,2340,male,Caucasian
81,0,tree,tree,tree,0,2242,male,Caucasian
81,1,tree,tree,tree,1,2440,male,Caucasian
81,1,tree,tree,tree,1,1841,male,Caucasian
81,1,tree,tree,tree,1,2138,male,Caucasian
81,1,tree,tree,tree,1,2441,male,Caucasian
81,1,tree,tree,tree,1,2442,male,Caucasian
81,1,tree,tree,tree,1,1840,male,Caucasian
81,1,tree,tree,tree,1,1941,male,Caucasian
81,1,tree,tree,tree,1,1842,male,Caucasian
81,0,female,face,neutral,0,1942,male,Caucasian
81,0,female,face,neutral,0,2459,male,Caucasian
81,0,female,face,neutral,0,1958,male,Caucasian
81,0,female,face,neutral,0,2158,male,Caucasian
81,0,male,face,neutral,0,1842,male,Caucasian
81,0,male,face,neutral,0,1842,male,Caucasian
81,0,male,face,neutral,0,1959,male,Caucasian
81,0,male,face,neutral,0,1856,male,Caucasian
81,0,female,face,pain,0,1842,male,Caucasian
81,0,female,face,pain,0,2243,male,Caucasian
81,0,female,face,pain,0,2458,male,Caucasian
81,0,female,face,pain,0,2053,male,Caucasian
81,0,male,face,pain,0,2041,male,Caucasian
81,0,male,face,pain,0,1958,male,Caucasian
81,0,male,face,pain,0,2257,male,Caucasian
81,0,male,face,pain,0,2060,male,Caucasian
81,1,female,face,neutral,0,2242,male,Caucasian
81,1,female,face,neutral,0,2141,male,Caucasian
81,1,female,face,neutral,0,2257,male,Caucasian
81,1,female,face,neutral,0,2157,male,Caucasian
81,1,male,face,neutral,0,1840,male,Caucasian
81,1,male,face,neutral,0,2358,male,Caucasian
81,1,male,face,neutral,0,1858,male,Caucasian
81,1,male,face,neutral,0,2258,male,Caucasian
81,1,female,face,pain,0,1941,male,Caucasian
81,1,female,face,pain,0,1958,male,Caucasian
81,1,female,face,pain,0,2457,male,Caucasian
81,1,female,face,pain,0,2059,male,Caucasian
81,1,male,face,pain,0,2242,male,Caucasian
81,1,male,face,pain,0,2343,male,Caucasian
81,1,male,face,pain,0,1841,male,Caucasian
81,1,male,face,pain,0,2143,male,Caucasian
81,0,tree,tree,tree,1,2440,male,Caucasian
81,0,tree,tree,tree,1,2342,male,Caucasian
81,0,tree,tree,tree,1,2358,male,Caucasian
81,0,tree,tree,tree,1,2159,male,Caucasian
81,0,tree,tree,tree,1,2458,male,Caucasian
81,0,tree,tree,tree,0,2042,male,Caucasian
81,0,tree,tree,tree,0,2358,male,Caucasian
81,1,tree,tree,tree,1,1842,male,Caucasian
81,1,tree,tree,tree,1,2158,male,Caucasian
81,1,tree,tree,tree,1,1858,male,Caucasian
81,1,tree,tree,tree,1,1958,male,Caucasian
81,1,tree,tree,tree,1,2158,male,Caucasian
81,1,tree,tree,tree,1,1958,male,Caucasian
81,1,tree,tree,tree,1,2058,male,Caucasian
81,1,tree,tree,tree,1,2458,male,Caucasian
81,0,female,face,neutral,0,1841,male,Caucasian
81,0,female,face,neutral,0,2158,male,Caucasian
81,0,female,face,neutral,0,2241,male,Caucasian
81,0,female,face,neutral,0,1858,male,Caucasian
81,0,male,face,neutral,0,2157,male,Caucasian
81,0,male,face,neutral,0,2257,male,Caucasian
81,0,male,face,neutral,0,2158,male,Caucasian
81,0,male,face,neutral,0,1858,male,Caucasian
81,0,female,face,pain,0,1959,male,Caucasian
81,0,female,face,pain,0,1958,male,Caucasian
81,0,female,face,pain,0,2258,male,Caucasian
81,0,female,face,pain,0,2157,male,Caucasian
81,0,male,face,pain,0,1842,male,Caucasian
81,0,male,face,pain,0,2143,male,Caucasian
81,0,male,face,pain,0,2142,male,Caucasian
81,0,male,face,pain,0,2358,male,Caucasian
81,1,female,face,neutral,0,2358,male,Caucasian
81,1,female,face,neutral,0,2358,male,Caucasian
81,1,female,face,neutral,0,1958,male,Caucasian
81,1,female,face,neutral,0,2357,male,Caucasian
81,1,male,face,neutral,0,1957,male,Caucasian
81,1,male,face,neutral,0,2257,male,Caucasian
81,1,male,face,neutral,0,2058,male,Caucasian
81,1,male,face,neutral,0,2058,male,Caucasian
81,1,female,face,pain,0,2058,male,Caucasian
81,1,female,face,pain,0,2359,male,Caucasian
81,1,female,face,pain,0,2056,male,Caucasian
81,1,female,face,pain,0,2456,male,Caucasian
81,1,male,face,pain,0,1857,male,Caucasian
81,1,male,face,pain,0,2458,male,Caucasian
81,1,male,face,pain,0,2458,male,Caucasian
81,1,male,face,pain,0,1856,male,Caucasian
81,0,tree,tree,tree,1,1958,male,Caucasian
81,0,tree,tree,tree,1,2058,male,Caucasian
81,0,tree,tree,tree,1,2058,male,Caucasian
81,0,tree,tree,tree,1,2242,male,Caucasian
81,0,tree,tree,tree,1,2058,male,Caucasian
81,0,tree,tree,tree,0,1858,male,Caucasian
81,0,tree,tree,tree,0,2158,male,Caucasian
81,1,tree,tree,tree,1,2358,male,Caucasian
81,1,tree,tree,tree,1,1955,male,Caucasian
81,1,tree,tree,tree,1,2042,male,Caucasian
81,1,tree,tree,tree,1,2158,male,Caucasian
81,1,tree,tree,tree,1,2155,male,Caucasian
81,1,tree,tree,tree,1,1956,male,Caucasian
81,1,tree,tree,tree,1,2062,male,Caucasian
81,1,tree,tree,tree,1,2458,male,Caucasian
82,0,female,face,neutral,0,2442,male,Caucasian
82,0,female,face,neutral,0,2040,male,Caucasian
82,0,female,face,neutral,0,2143,male,Caucasian
82,0,female,face,neutral,0,2241,male,Caucasian
82,0,male,face,neutral,0,1942,male,Caucasian
82,0,male,face,neutral,0,2142,male,Caucasian
82,0,male,face,neutral,0,2042,male,Caucasian
82,0,male,face,neutral,0,2143,male,Caucasian
82,0,female,face,pain,0,2442,male,Caucasian
82,0,female,face,pain,0,2243,male,Caucasian
82,0,female,face,pain,0,1842,male,Caucasian
82,0,female,face,pain,0,2242,male,Caucasian
82,0,male,face,pain,0,2437,male,Caucasian
82,0,male,face,pain,0,2141,male,Caucasian
82,0,male,face,pain,0,1942,male,Caucasian
82,0,male,face,pain,0,2142,male,Caucasian
82,1,female,face,neutral,0,2341,male,Caucasian
82,1,female,face,neutral,0,2037,male,Caucasian
82,1,female,face,neutral,0,2241,male,Caucasian
82,1,female,face,neutral,0,2342,male,Caucasian
82,1,male,face,neutral,0,1941,male,Caucasian
82,1,male,face,neutral,0,2242,male,Caucasian
82,1,male,face,neutral,0,2342,male,Caucasian
82,1,female,face,pain,0,2274,male,Caucasian
82,1,female,face,pain,0,1841,male,Caucasian
82,1,female,face,pain,0,2442,male,Caucasian
82,1,male,face,pain,0,2039,male,Caucasian
82,1,male,face,pain,0,1941,male,Caucasian
82,1,male,face,pain,0,1943,male,Caucasian
82,1,male,face,pain,0,2241,male,Caucasian
82,0,tree,tree,tree,1,2038,male,Caucasian
82,0,tree,tree,tree,1,1938,male,Caucasian
82,0,tree,tree,tree,1,1839,male,Caucasian
82,0,tree,tree,tree,1,2241,male,Caucasian
82,0,tree,tree,tree,1,2242,male,Caucasian
82,0,tree,tree,tree,1,2343,male,Caucasian
82,0,tree,tree,tree,1,2141,male,Caucasian
82,0,tree,tree,tree,1,1940,male,Caucasian
82,1,tree,tree,tree,1,2037,male,Caucasian
82,1,tree,tree,tree,1,2142,male,Caucasian
82,1,tree,tree,tree,1,2442,male,Caucasian
82,1,tree,tree,tree,1,2242,male,Caucasian
82,1,tree,tree,tree,1,1842,male,Caucasian
82,1,tree,tree,tree,1,2441,male,Caucasian
82,1,tree,tree,tree,1,2242,male,Caucasian
82,1,tree,tree,tree,1,2337,male,Caucasian
82,0,female,face,neutral,0,2237,male,Caucasian
82,0,female,face,neutral,0,2141,male,Caucasian
82,0,female,face,neutral,0,2441,male,Caucasian
82,0,female,face,neutral,0,1941,male,Caucasian
82,0,male,face,neutral,0,2241,male,Caucasian
82,0,male,face,neutral,0,1942,male,Caucasian
82,0,male,face,neutral,0,2141,male,Caucasian
82,0,male,face,neutral,0,1842,male,Caucasian
82,0,female,face,pain,0,2242,male,Caucasian
82,0,female,face,pain,0,2040,male,Caucasian
82,0,female,face,pain,0,2042,male,Caucasian
82,0,female,face,pain,0,2142,male,Caucasian
82,0,male,face,pain,0,2241,male,Caucasian
82,0,male,face,pain,0,2041,male,Caucasian
82,0,male,face,pain,0,1842,male,Caucasian
82,0,male,face,pain,0,2441,male,Caucasian
82,1,female,face,neutral,0,1942,male,Caucasian
82,1,female,face,neutral,0,2242,male,Caucasian
82,1,female,face,neutral,0,2442,male,Caucasian
82,1,female,face,neutral,0,2242,male,Caucasian
82,1,male,face,neutral,0,2440,male,Caucasian
82,1,male,face,neutral,0,2242,male,Caucasian
82,1,male,face,neutral,0,2039,male,Caucasian
82,1,male,face,neutral,0,1843,male,Caucasian
82,1,female,face,pain,0,2042,male,Caucasian
82,1,female,face,pain,0,2243,male,Caucasian
82,1,female,face,pain,0,1941,male,Caucasian
82,1,female,face,pain,0,2038,male,Caucasian
82,1,male,face,pain,0,2040,male,Caucasian
82,1,male,face,pain,0,2241,male,Caucasian
82,1,male,face,pain,0,2341,male,Caucasian
82,1,male,face,pain,0,2241,male,Caucasian
82,0,tree,tree,tree,1,2440,male,Caucasian
82,0,tree,tree,tree,1,2243,male,Caucasian
82,0,tree,tree,tree,1,2041,male,Caucasian
82,0,tree,tree,tree,1,1842,male,Caucasian
82,0,tree,tree,tree,1,1941,male,Caucasian
82,0,tree,tree,tree,1,1942,male,Caucasian
82,0,tree,tree,tree,1,1941,male,Caucasian
82,1,tree,tree,tree,1,2241,male,Caucasian
82,1,tree,tree,tree,1,2141,male,Caucasian
82,1,tree,tree,tree,1,2137,male,Caucasian
82,1,tree,tree,tree,1,2342,male,Caucasian
82,1,tree,tree,tree,1,2441,male,Caucasian
82,1,tree,tree,tree,1,2241,male,Caucasian
82,1,tree,tree,tree,0,2441,male,Caucasian
82,0,female,face,neutral,0,2343,male,Caucasian
82,0,female,face,neutral,0,1959,male,Caucasian
82,0,female,face,neutral,0,2158,male,Caucasian
82,0,male,face,neutral,0,2242,male,Caucasian
82,0,male,face,neutral,0,2141,male,Caucasian
82,0,male,face,neutral,0,2056,male,Caucasian
82,0,male,face,neutral,0,2458,male,Caucasian
82,0,female,face,pain,0,2058,male,Caucasian
82,0,female,face,pain,0,2457,male,Caucasian
82,0,female,face,pain,0,2158,male,Caucasian
82,0,female,face,pain,0,1858,male,Caucasian
82,0,male,face,pain,0,2441,male,Caucasian
82,0,male,face,pain,0,1839,male,Caucasian
82,0,male,face,pain,0,2242,male,Caucasian
82,0,male,face,pain,0,1957,male,Caucasian
82,1,female,face,neutral,0,2457,male,Caucasian
82,1,female,face,neutral,0,2057,male,Caucasian
82,1,female,face,neutral,0,2457,male,Caucasian
82,1,female,face,neutral,0,2259,male,Caucasian
82,1,male,face,neutral,0,2140,male,Caucasian
82,1,male,face,neutral,0,2341,male,Caucasian
82,1,male,face,neutral,0,1959,male,Caucasian
82,1,male,face,neutral,0,1957,male,Caucasian
82,1,female,face,pain,0,2141,male,Caucasian
82,1,female,face,pain,0,2142,male,Caucasian
82,1,female,face,pain,0,2258,male,Caucasian
82,1,female,face,pain,0,2258,male,Caucasian
82,1,male,face,pain,0,2140,male,Caucasian
82,1,male,face,pain,0,2342,male,Caucasian
82,1,male,face,pain,0,2258,male,Caucasian
82,1,male,face,pain,0,2157,male,Caucasian
82,0,tree,tree,tree,1,1842,male,Caucasian
82,0,tree,tree,tree,1,2442,male,Caucasian
82,0,tree,tree,tree,1,2158,male,Caucasian
82,0,tree,tree,tree,1,1957,male,Caucasian
82,0,tree,tree,tree,1,2158,male,Caucasian
82,0,tree,tree,tree,1,2258,male,Caucasian
82,0,tree,tree,tree,1,2158,male,Caucasian
82,0,tree,tree,tree,1,2357,male,Caucasian
82,1,tree,tree,tree,1,2341,male,Caucasian
82,1,tree,tree,tree,1,2058,male,Caucasian
82,1,tree,tree,tree,1,1841,male,Caucasian
82,1,tree,tree,tree,1,1841,male,Caucasian
82,1,tree,tree,tree,1,2058,male,Caucasian
82,1,tree,tree,tree,1,2357,male,Caucasian
82,1,tree,tree,tree,1,1858,male,Caucasian
82,0,female,face,neutral,0,2259,male,Caucasian
82,0,female,face,neutral,0,1957,male,Caucasian
82,0,female,face,neutral,0,2058,male,Caucasian
82,0,female,face,neutral,0,2359,male,Caucasian
82,0,male,face,neutral,0,2255,male,Caucasian
82,0,male,face,neutral,0,1858,male,Caucasian
82,0,male,face,neutral,0,1859,male,Caucasian
82,0,male,face,neutral,0,1857,male,Caucasian
82,0,female,face,pain,0,2356,male,Caucasian
82,0,female,face,pain,0,2255,male,Caucasian
82,0,female,face,pain,0,2058,male,Caucasian
82,0,female,face,pain,0,2057,male,Caucasian
82,0,male,face,pain,0,2459,male,Caucasian
82,0,male,face,pain,0,2155,male,Caucasian
82,0,male,face,pain,0,2058,male,Caucasian
82,0,male,face,pain,0,2359,male,Caucasian
82,1,female,face,neutral,0,2158,male,Caucasian
82,1,female,face,neutral,0,2457,male,Caucasian
82,1,female,face,neutral,0,1858,male,Caucasian
82,1,female,face,neutral,0,2357,male,Caucasian
82,1,male,face,neutral,0,2154,male,Caucasian
82,1,male,face,neutral,0,1857,male,Caucasian
82,1,male,face,neutral,0,2259,male,Caucasian
82,1,male,face,neutral,0,2159,male,Caucasian
82,1,female,face,pain,0,1856,male,Caucasian
82,1,female,face,pain,0,2253,male,Caucasian
82,1,female,face,pain,0,1959,male,Caucasian
82,1,female,face,pain,0,2258,male,Caucasian
82,1,male,face,pain,0,2158,male,Caucasian
82,1,male,face,pain,0,1956,male,Caucasian
82,1,male,face,pain,0,1857,male,Caucasian
82,1,male,face,pain,0,2057,male,Caucasian
82,0,tree,tree,tree,1,1957,male,Caucasian
82,0,tree,tree,tree,1,2155,male,Caucasian
82,0,tree,tree,tree,1,2157,male,Caucasian
82,0,tree,tree,tree,1,2058,male,Caucasian
82,0,tree,tree,tree,1,1957,male,Caucasian
82,0,tree,tree,tree,1,1858,male,Caucasian
82,0,tree,tree,tree,1,1858,male,Caucasian
82,1,tree,tree,tree,1,2463,male,Caucasian
82,1,tree,tree,tree,1,1858,male,Caucasian
82,1,tree,tree,tree,1,2256,male,Caucasian
82,1,tree,tree,tree,1,2460,male,Caucasian
82,1,tree,tree,tree,1,2155,male,Caucasian
82,1,tree,tree,tree,1,2458,male,Caucasian
82,1,tree,tree,tree,1,2357,male,Caucasian
82,1,tree,tree,tree,1,2258,male,Caucasian
83,0,female,face,neutral,1,1842,male,Asian
83,0,female,face,neutral,1,2241,male,Asian
83,0,female,face,neutral,0,2142,male,Asian
83,0,male,face,neutral,1,2242,male,Asian
83,0,male,face,neutral,1,1841,male,Asian
83,0,male,face,neutral,0,2041,male,Asian
83,0,male,face,neutral,0,2142,male,Asian
83,0,female,face,pain,1,2345,male,Asian
83,0,female,face,pain,0,2042,male,Asian
83,0,female,face,pain,0,2241,male,Asian
83,0,female,face,pain,0,2242,male,Asian
83,0,male,face,pain,1,2138,male,Asian
83,0,male,face,pain,1,2242,male,Asian
83,0,male,face,pain,0,1940,male,Asian
83,0,male,face,pain,0,1842,male,Asian
83,1,female,face,neutral,1,2138,male,Asian
83,1,female,face,neutral,1,2341,male,Asian
83,1,female,face,neutral,1,2443,male,Asian
83,1,female,face,neutral,1,2041,male,Asian
83,1,male,face,neutral,1,2141,male,Asian
83,1,male,face,neutral,1,2340,male,Asian
83,1,male,face,neutral,1,1942,male,Asian
83,1,male,face,neutral,1,2342,male,Asian
83,1,female,face,pain,1,2039,male,Asian
83,1,female,face,pain,1,2042,male,Asian
83,1,female,face,pain,1,2442,male,Asian
83,1,female,face,pain,1,2141,male,Asian
83,1,male,face,pain,1,2238,male,Asian
83,1,male,face,pain,1,1936,male,Asian
83,1,male,face,pain,1,1841,male,Asian
83,1,male,face,pain,0,2342,male,Asian
83,0,tree,tree,tree,1,2142,male,Asian
83,0,tree,tree,tree,1,1939,male,Asian
83,0,tree,tree,tree,1,2442,male,Asian
83,0,tree,tree,tree,1,1841,male,Asian
83,0,tree,tree,tree,1,2243,male,Asian
83,0,tree,tree,tree,1,1842,male,Asian
83,0,tree,tree,tree,1,2442,male,Asian
83,0,tree,tree,tree,1,1942,male,Asian
83,1,tree,tree,tree,1,2043,male,Asian
83,1,tree,tree,tree,1,2042,male,Asian
83,1,tree,tree,tree,1,2242,male,Asian
83,1,tree,tree,tree,1,2437,male,Asian
83,1,tree,tree,tree,1,1837,male,Asian
83,1,tree,tree,tree,1,2442,male,Asian
83,1,tree,tree,tree,1,2343,male,Asian
83,1,tree,tree,tree,1,1842,male,Asian
83,0,female,face,neutral,1,2041,male,Asian
83,0,female,face,neutral,1,1942,male,Asian
83,0,female,face,neutral,0,2042,male,Asian
83,0,male,face,neutral,1,2142,male,Asian
83,0,male,face,neutral,1,1942,male,Asian
83,0,male,face,neutral,0,2341,male,Asian
83,0,male,face,neutral,0,2242,male,Asian
83,0,female,face,pain,0,2141,male,Asian
83,0,female,face,pain,0,2241,male,Asian
83,0,female,face,pain,0,2041,male,Asian
83,0,female,face,pain,0,2341,male,Asian
83,0,male,face,pain,0,2042,male,Asian
83,0,male,face,pain,0,1942,male,Asian
83,0,male,face,pain,0,2241,male,Asian
83,0,male,face,pain,0,2241,male,Asian
83,1,female,face,neutral,1,2141,male,Asian
83,1,female,face,neutral,1,2242,male,Asian
83,1,female,face,neutral,1,2439,male,Asian
83,1,female,face,neutral,1,2142,male,Asian
83,1,male,face,neutral,1,2241,male,Asian
83,1,male,face,neutral,1,2443,male,Asian
83,1,male,face,neutral,1,2242,male,Asian
83,1,male,face,neutral,1,2342,male,Asian
83,1,female,face,pain,1,2341,male,Asian
83,1,female,face,pain,1,1842,male,Asian
83,1,female,face,pain,1,1943,male,Asian
83,1,female,face,pain,1,2441,male,Asian
83,1,male,face,pain,1,2343,male,Asian
